name,GW,total_points,minutes,goals_scored,assists,bonus,bps,clean_sheets,creativity,influence,threat,ict_index,form,value,was_home,yellow_cards,red_cards,upcoming_total_points,position_FWD,position_GK,position_MID,team_x_Aston Villa,team_x_Bournemouth,team_x_Brentford,team_x_Brighton,team_x_Burnley,team_x_Chelsea,team_x_Crystal Palace,team_x_Everton,team_x_Fulham,team_x_Leeds,team_x_Leicester,team_x_Liverpool,team_x_Man City,team_x_Man Utd,team_x_Newcastle,team_x_Norwich,team_x_Nott'm Forest,team_x_Sheffield Utd,team_x_Southampton,team_x_Spurs,team_x_Watford,team_x_West Brom,team_x_West Ham,team_x_Wolves
Asmir Begović,18,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,11.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,29,11,90,0,0,3,34,1,0.0,42.6,0.0,4.3,0.275,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.275,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.275,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,33,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,35,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,36,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asmir Begović,37,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,2,1,2,0,0,0,3,0,0.0,0.0,0.0,0.0,0.05,45,1,0,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,3,2,90,0,0,0,14,0,0.2,21.8,17.0,3.9,0.1,45,1,0,0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,4,1,90,0,0,0,19,0,0.3,16.6,2.0,1.9,0.1,45,0,0,0,6.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,5,6,90,0,0,0,22,1,0.2,9.0,20.0,2.9,0.25,45,1,0,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,8,1,90,0,0,0,12,0,0.3,6.6,2.0,0.9,0.175,45,1,0,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,9,0,45,0,0,0,7,0,0.0,11.0,0.0,1.1,0.025,45,0,0,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,11,1,90,0,0,0,3,0,0.0,6.2,2.0,0.8,0.05,45,0,1,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,15,-1,24,0,0,0,-4,0,1.1,0.0,0.0,0.0,-0.025,42,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,17,1,2,0,0,0,3,0,0.1,0.0,0.0,0.0,0.05,44,0,0,0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,18,1,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.025,42,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,20,0,82,0,0,0,15,0,2.6,26.2,0.0,2.9,0.025,42,1,1,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,22,1,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.025,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,23,0,1,0,0,0,-1,0,0.0,0.0,0.0,0.0,0.0,42,1,1,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.025,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.025,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,33,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,1,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,35,1,90,0,0,0,15,0,0.7,25.4,0.0,2.6,0.025,41,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,36,1,90,0,0,0,19,0,0.3,17.4,4.0,2.2,0.025,40,0,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Axel Tuanzebe,37,2,90,0,0,0,14,0,1.3,8.4,0.0,1.0,0.075,41,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,0,0,0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,2,14,90,1,0,2,38,1,9.3,47.2,24.0,8.1,0.7,55,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,3,6,90,0,0,0,23,1,3.2,11.8,62.0,7.7,0.6666666666666667,55,1,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,4,2,90,0,0,0,9,0,0.7,10.8,6.0,1.8,0.0666666666666666,60,0,0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05,60,1,0,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,6,5,90,0,0,0,18,1,2.2,11.6,8.0,2.2,0.4,55,0,1,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,7,8,90,0,0,2,29,1,11.4,20.4,4.0,3.6,0.25,60,0,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,8,1,90,0,0,0,9,0,1.2,10.2,0.0,1.1,0.225,60,1,1,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,9,1,90,0,0,0,15,0,13.2,17.2,2.0,3.2,0.25,60,0,0,0,-3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,10,-3,46,0,0,0,-2,0,12.2,0.0,0.0,0.9,0.125,55,1,0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05,60,1,0,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,12,5,75,0,0,0,24,1,3.4,16.2,0.0,2.0,0.1,55,1,1,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,13,1,90,0,0,0,11,0,2.2,11.8,4.0,1.8,0.075,55,1,1,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,14,6,90,0,0,0,23,1,18.7,8.6,4.0,3.1,0.2,58,0,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,15,2,90,0,0,0,18,0,12.7,28.6,47.0,8.8,0.2,55,0,0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,16,7,90,0,0,1,30,1,3.4,18.0,14.0,3.5,0.25,55,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,17,6,90,0,0,0,21,1,14.7,18.8,21.0,5.5,0.375,55,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,18,6,90,0,0,0,24,1,1.2,16.8,7.0,2.5,0.525,55,0,0,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,19,10,90,1,1,0,34,0,2.4,49.2,19.0,7.1,0.725,55,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,20,6,90,0,0,0,24,1,2.5,10.6,0.0,1.3,0.7,55,0,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,21,6,90,0,0,0,25,1,6.1,19.0,27.0,5.2,0.175,60,1,0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,22,7,90,0,0,1,29,1,5.0,14.8,0.0,2.0,0.35,60,0,0,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,23,10,90,1,0,2,27,0,2.8,56.2,26.0,8.5,0.725,57,0,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,24,6,90,0,0,0,20,1,1.0,8.6,2.0,1.2,0.475,60,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,25,6,90,0,0,0,26,1,1.2,11.6,0.0,1.3,0.6,55,1,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,26,2,90,0,0,0,14,0,4.8,24.6,2.0,3.1,0.1,60,1,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,27,1,90,0,0,0,14,0,1.3,8.6,0.0,1.0,0.2333333333333333,55,1,1,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,28,6,90,0,0,0,28,1,2.0,20.4,0.0,2.2,0.225,60,0,0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,29,7,90,0,0,1,30,1,2.3,17.2,0.0,2.0,0.2,54,1,0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,30,7,90,0,0,1,27,1,3.2,12.2,0.0,1.5,0.35,60,0,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,31,6,90,0,0,0,27,1,10.8,12.6,2.0,2.5,0.525,58,0,0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,32,1,90,0,0,0,13,0,0.9,15.2,0.0,1.6,0.375,58,1,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,33,6,90,0,0,0,26,1,3.3,19.4,0.0,2.3,0.475,59,1,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,34,2,90,0,0,0,22,0,0.8,29.6,0.0,3.0,0.1,51,0,0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,35,6,90,0,0,0,32,1,4.3,27.6,0.0,3.2,0.25,51,1,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,36,2,90,0,0,0,17,0,4.8,21.0,0.0,2.6,0.25,51,0,0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aymeric Laporte,37,2,90,0,0,0,23,0,13.8,27.2,8.0,4.9,0.25,51,1,0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ayotomiwa Dele-Bashiru,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ayotomiwa Dele-Bashiru,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
